Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
77,-0.04915365,0.1744176,-0.1996276,0,6.766816,0,-0.138795,1.404511,-0.6023685,307.9708,7.57936,8.030519,-0.2028593,1.3463,-0.5452464,23.99413,2.282242,86.89185,-0.05692248,1.357902,-0.5739342,21.29519,20.76765,287.859,-0.4064259,1.792317,-0.6196923,359.6163,16.74812,341.047,0.2093517,1.843134,-0.6283538,17.06254,47.06252,7.174573,-0.4573267,1.568234,-0.5740908,352.194,15.14465,344.8955,0.1879652,1.613093,-0.6670138,10.52217,43.6884,2.750085,-0.1039907,0.4833987,0.3096847,329.7161,357.0673,173.302,0.1865835,0.4968606,0.2730038,335.404,13.67287,167.6264,-0.0488578,0.8600346,0.2893495,358.3454,9.576324,171.2866,0.1508357,0.8764995,0.2634695,358.2445,3.396859,185.2829,-0.1220454,1.083867,-0.05208361,302.7418,16.63234,176.1842,0.07883748,1.093507,-0.08233875,301.8091,3.862939,186.7237
78,-0.04840553,0.2078788,-0.2012272,0,6.430089,0,-0.141322,1.409268,-0.6189635,303.2787,5.173886,11.17929,-0.2034571,1.351903,-0.5593531,21.56904,4.529141,86.524,-0.05787539,1.365543,-0.5889347,19.90543,16.14685,287.84,-0.412752,1.797196,-0.6089488,1.900411,18.44152,340.6975,0.2214695,1.846443,-0.6370358,17.72002,46.52913,6.272157,-0.4664084,1.57251,-0.5699533,354.4923,16.94386,344.4784,0.1959617,1.616724,-0.6750977,11.13271,43.21247,1.82759,-0.112816,0.5750849,0.320008,325.9198,351.7611,177.0844,0.1928136,0.5954484,0.2816314,334.5619,15.93531,168.4675,-0.04605178,0.9503742,0.3171207,0.7227464,6.538613,169.929,0.1541186,0.9747004,0.2944818,1.423406,5.007407,185.9695,-0.1217664,1.10761,-0.05914831,292.3912,17.46171,174.3713,0.07938723,1.117618,-0.08742023,290.521,359.9396,190.4419
79,-0.04722779,0.236147,-0.2033568,0,5.846678,0,-0.1416567,1.412549,-0.6320704,299.449,1.308627,15.53569,-0.2020862,1.355223,-0.5710567,19.96137,6.667267,85.63319,-0.0568,1.371366,-0.6008307,19.59291,11.13652,288.2043,-0.4174567,1.80095,-0.5867032,5.154006,20.50975,341.0326,0.232527,1.849742,-0.6234907,19.32295,44.97522,6.853808,-0.472933,1.575127,-0.5582401,357.7603,19.01771,344.7241,0.2052192,1.621472,-0.6684104,12.76889,41.53796,2.286745,-0.1245807,0.6627367,0.3333839,320.5172,347.8276,179.1878,0.1998604,0.6876117,0.2956591,332.2249,18.08759,169.0434,-0.04610526,1.035758,0.3313444,0.5257193,3.987522,168.1271,0.1559145,1.066275,0.3089882,1.245069,6.548952,186.8024,-0.1210557,1.121277,-0.06753296,282.1926,23.43365,167.4877,0.08036091,1.133066,-0.09311879,280.1218,346.7689,203.5418
80,-0.04644688,0.2617228,-0.2075886,0,5.171422,0,-0.1412433,1.413172,-0.6451989,296.2011,355.8723,21.35217,-0.1999604,1.355515,-0.5831726,18.66461,9.01189,84.50409,-0.05500698,1.374568,-0.6128486,19.88108,5.828308,288.6546,-0.4224963,1.800551,-0.5548782,9.255657,23.25324,342.4186,0.2408923,1.85038,-0.5955027,21.80008,42.75296,8.553083,-0.4780242,1.573375,-0.5410427,1.914302,21.616,345.9889,0.21389,1.624957,-0.6531705,15.33008,39.04851,3.759496,-0.1429503,0.7534368,0.3533606,313.6846,347.1466,178.1141,0.2098681,0.7820846,0.3163334,328.3948,20.44199,169.4532,-0.04898227,1.122184,0.3309258,357.0483,2.07757,165.6123,0.1537449,1.159267,0.3074913,357.4869,7.986888,188.1918,-0.1198607,1.128676,-0.07769173,273.8526,86.39933,103.4706,0.08170278,1.143387,-0.1004511,275.3083,255.6483,294.4595
81,-0.0461038,0.2834808,-0.2152279,0,4.589703,0,-0.1404406,1.409277,-0.6592907,293.6914,349.8156,27.65465,-0.1976591,1.351348,-0.596423,17.50859,11.45533,83.26634,-0.05302161,1.373134,-0.625757,20.39404,0.8912652,288.9718,-0.4260063,1.793059,-0.5176936,13.88269,26.53169,344.8502,0.2455647,1.844375,-0.5604053,24.98423,40.31299,10.97154,-0.4804387,1.565235,-0.5217886,6.606185,24.60324,348.2305,0.2207201,1.623599,-0.6346424,18.66194,36.23512,5.841789,-0.1576747,0.8482754,0.3763978,304.6735,345.6812,177.9699,0.2207912,0.8776975,0.3377352,321.3329,22.84311,169.5341,-0.05429002,1.209681,0.3131116,350.117,0.1780766,164.2329,0.1472304,1.248623,0.2877593,350.6549,9.153335,189.7619,-0.1185169,1.130628,-0.08895765,281.9474,165.6486,22.97289,0.08302477,1.148654,-0.1094095,285.1631,212.7082,337.2088
82,-0.04592377,0.301377,-0.227035,0,4.207735,0,-0.139384,1.401083,-0.6748238,291.7331,344.2746,33.33383,-0.195509,1.343354,-0.6110753,16.35673,13.94787,81.98579,-0.05108158,1.367136,-0.6398895,20.7457,356.7163,289.1072,-0.4253908,1.777888,-0.4778358,18.9164,30.21176,348.02,0.246898,1.830265,-0.523191,28.80652,37.91724,13.80919,-0.4793971,1.551279,-0.5026353,11.7582,27.86927,351.1234,0.2257216,1.616339,-0.6162387,22.66883,33.37867,8.224375,-0.1605314,0.9447901,0.3935961,293.8676,336.3171,186.7013,0.2309306,0.9729643,0.3512818,310.1216,25.65866,169.2333,-0.0608096,1.293612,0.276605,340.9921,358.1421,165.4327,0.1380499,1.329099,0.251102,342.0966,10.20568,191.1346,-0.1175428,1.130171,-0.1003601,293.6964,176.2109,11.33496,0.0838453,1.151205,-0.1194044,296.3888,205.0851,344.9008
83,-0.04532869,0.3152723,-0.2405464,0,3.914445,0,-0.1362465,1.389351,-0.6894696,289.9706,340.1035,37.4063,-0.192025,1.332417,-0.6249637,15.30665,16.23409,80.83329,-0.04753501,1.357105,-0.6526816,20.73328,353.6662,289.1651,-0.418229,1.755383,-0.4379637,24.06944,34.13035,351.627,0.2477497,1.807753,-0.4849756,33.19454,35.74473,16.82111,-0.4734637,1.532511,-0.484445,17.06247,31.28325,354.3492,0.2312014,1.603115,-0.5977593,27.2628,30.66403,10.64879,-0.1567101,1.040711,0.4033431,283.6509,311.8432,210.703,0.2394045,1.068657,0.3567945,296.9181,29.46304,167.5595,-0.06961055,1.36718,0.2268798,330.8575,356.0626,168.6872,0.127296,1.399052,0.2026353,332.4163,10.92136,192.2405,-0.1165936,1.128729,-0.1092274,305.3418,180.1833,6.354655,0.0845923,1.15214,-0.1276225,307.4693,202.0462,348.2555
84,-0.04388681,0.3268974,-0.2543867,0,3.552521,0,-0.129211,1.373225,-0.7019473,287.7145,337.1336,39.84321,-0.1856965,1.317953,-0.6368698,14.30059,18.37255,79.8614,-0.04071987,1.34228,-0.6622699,20.17628,351.5723,289.2294,-0.403522,1.722554,-0.3939711,29.72232,38.66276,356.1141,0.2504231,1.772943,-0.439938,38.73071,33.52384,20.15722,-0.4618089,1.506891,-0.4645112,22.92996,35.13823,358.2717,0.2397185,1.58171,-0.5747935,33.03492,27.7238,13.14227,-0.1490929,1.147631,0.406185,279.2823,238.4257,282.0141,0.24637,1.17591,0.351431,282.0621,37.20462,162.1579,-0.0818672,1.434506,0.1643346,319.173,353.5674,174.0209,0.1147484,1.464871,0.1400743,321.1125,11.30517,193.2822,-0.115507,1.12792,-0.1129881,317.7445,182.5263,2.955173,0.08542921,1.153175,-0.1316711,319.6221,200.2767,350.7451
85,-0.04112583,0.3348402,-0.2660325,0,3.30854,0,-0.1192539,1.353363,-0.7096406,284.832,335.873,40.3601,-0.1772812,1.300735,-0.6439505,13.27916,20.08732,79.09405,-0.0315523,1.323289,-0.6665238,18.84544,351.0127,289.2903,-0.3839242,1.685027,-0.3551179,34.58046,43.1362,0.5555956,0.2559004,1.730088,-0.3997215,44.21947,31.36773,22.78755,-0.4464195,1.47837,-0.4460616,28.03052,38.88818,2.067082,0.2508987,1.553381,-0.5534096,38.70825,24.80131,14.82297,-0.1391493,1.253424,0.396979,287.7941,195.4112,322.6014,0.2540462,1.280123,0.3318731,276.1044,140.0243,61.2841,-0.09405483,1.487522,0.09953567,307.8906,350.5934,180.6201,0.1017123,1.516611,0.07426348,309.6879,12.81013,193.868,-0.113377,1.129941,-0.10974,329.5619,183.9737,0.6593596,0.08733379,1.155991,-0.1297111,331.3557,199.6006,352.3927
86,-0.0373527,0.3401154,-0.2775481,0,3.286217,0,-0.1073158,1.327706,-0.7141658,280.8089,335.9448,39.42379,-0.1675317,1.279108,-0.6475451,11.93583,21.41339,78.25455,-0.02090042,1.298489,-0.6670076,16.46268,351.9981,289.3602,-0.3609629,1.644783,-0.3236012,38.5102,47.41405,4.519645,0.2649412,1.680937,-0.3696151,49.19207,28.83364,24.11784,-0.4286958,1.447417,-0.4301022,32.20071,42.47117,5.376319,0.2647111,1.517689,-0.537604,43.75887,21.55494,15.22223,-0.12667,1.360503,0.3697485,298.325,183.9587,333.0791,0.2653708,1.384798,0.2920512,292.6844,164.4839,36.51686,-0.1058793,1.530785,0.02933732,296.8757,346.6341,188.8225,0.08554033,1.557497,0.003380567,297.5395,18.77865,191.697,-0.1098354,1.13698,-0.1008029,341.7361,185.1967,358.9159,0.09060547,1.162867,-0.1235089,343.4144,199.9625,353.3397
87,-0.03244817,0.343241,-0.289224,0,3.253753,0,-0.0924779,1.293334,-0.7142646,275.1014,334.7337,39.44992,-0.1555217,1.250633,-0.6464214,9.885073,22.35739,77.41142,-0.007930076,1.26582,-0.6619529,12.78789,353.9881,289.3,-0.3363161,1.599686,-0.2968779,41.4949,51.59921,8.064229,0.2757154,1.62317,-0.3430576,53.86418,24.32714,23.52156,-0.4094819,1.410774,-0.4145338,35.42072,46.01128,8.304269,0.2810805,1.47193,-0.5218542,48.33099,16.47626,13.79485,-0.1112122,1.475084,0.3175051,310.1216,180.592,337.6516,0.2750941,1.491391,0.2269679,311.0313,167.8504,31.99685,-0.1180221,1.56548,-0.05275133,284.9448,337.1933,203.1394,0.06758669,1.589492,-0.07768165,284.9179,36.85159,177.4958,-0.1048497,1.152221,-0.08557983,355.6941,186.5349,357.6755,0.09519541,1.177306,-0.1123182,356.872,200.8753,354.7214
88,-0.02790257,0.3426325,-0.2972004,0,2.985942,0,-0.07915545,1.262041,-0.7101462,270.5497,221.9399,150.9646,-0.144697,1.224736,-0.6416199,7.943284,22.5852,76.97752,0.003548596,1.236667,-0.6532834,9.383699,356.0449,289.0677,-0.3189017,1.562798,-0.2802798,42.97034,54.47086,10.19766,0.2829664,1.576984,-0.3247694,56.69597,18.9598,21.34283,-0.3958319,1.378702,-0.4030564,37.04914,48.4968,10.07202,0.2939708,1.432325,-0.50868,50.9696,10.98303,11.28546,-0.09837422,1.553763,0.2609859,319.0075,182.2534,339.9674,0.2764111,1.562147,0.1672878,321.4294,173.7767,29.00687,-0.1266955,1.580057,-0.1182427,276.9213,308.9929,235.0816,0.05649826,1.603976,-0.1415539,278.532,78.11117,137.6595,-0.1002928,1.168764,-0.07160491,6.900148,187.7522,357.2541,0.09929371,1.19355,-0.1018222,7.318378,201.6339,356.5243
89,-0.02356963,0.3375926,-0.3028733,0,2.518379,0,-0.06646809,1.225081,-0.7013576,276.3543,171.2707,200.2721,-0.1341984,1.193533,-0.6321769,5.441354,22.55349,76.84307,0.01446306,1.203162,-0.6400648,5.63031,357.9519,288.7172,-0.306604,1.5246,-0.2682504,43.29083,56.57822,11.13022,0.2871296,1.532023,-0.3081262,58.23782,11.87512,17.52642,-0.3863086,1.341944,-0.3914077,37.44326,50.46149,10.88484,0.3046108,1.389811,-0.4934388,52.22345,4.276054,7.666488,-0.08797935,1.616716,0.1966972,327.4612,184.6701,342.5337,0.2717301,1.618902,0.1074101,328.6153,182.3365,27.21357,-0.1345789,1.581505,-0.1799942,276.9765,227.756,319.5065,0.0489166,1.607929,-0.2019898,279.9206,135.2306,80.38776,-0.09544206,1.187353,-0.05692385,17.95082,189.0486,357.3337,0.1034912,1.212215,-0.09112448,17.30617,202.4088,358.868
90,-0.02009044,0.3270999,-0.304777,0,1.829171,0,-0.05512025,1.177698,-0.6846972,283.7697,174.3454,195.8262,-0.124505,1.15259,-0.6146097,1.768832,22.35435,76.99464,0.02433528,1.161513,-0.6193088,1.074294,359.4256,288.4163,-0.2986295,1.481286,-0.2587996,42.31879,58.14724,10.28586,0.2886858,1.488986,-0.2923719,57.68725,3.459716,12.43682,-0.3812355,1.295712,-0.3755131,36.3947,52.22102,10.23881,0.3127466,1.34294,-0.4739261,51.34696,356.8475,3.436236,-0.08372934,1.666757,0.1256602,336.2128,186.9134,344.5316,0.2567047,1.668326,0.04733485,333.1507,194.9983,25.49375,-0.1425422,1.569747,-0.23826,285.1033,202.0014,347.6077,0.04354855,1.601148,-0.2617707,285.393,165.1195,48.43368,-0.09031159,1.208905,-0.04052511,29.46934,190.3444,357.8064,0.107615,1.234174,-0.07988,27.67577,202.9805,1.663051
91,-0.01846784,0.3137979,-0.3022868,0,1.14431,0,-0.04839641,1.129567,-0.6625359,291.1152,179.47,189.9524,-0.118144,1.110092,-0.591067,357.4146,22.24604,77.33282,0.03061929,1.120553,-0.5949649,356.5716,359.7322,288.5987,-0.2973169,1.44246,-0.253581,40.04529,58.58964,7.408486,0.2891071,1.457857,-0.2797578,55.11555,356.6256,8.17375,-0.3817969,1.24992,-0.3569013,33.93087,53.20847,7.886661,0.3171346,1.302774,-0.4530616,48.54277,351.0894,0.2068436,-0.08605877,1.697123,0.0658243,344.3735,187.8508,345.2428,0.2332962,1.70413,-0.004046053,337.1665,205.429,24.1797,-0.1490503,1.550025,-0.2801555,292.8409,197.0622,353.7809,0.03866699,1.585057,-0.3097185,291.3344,179.763,30.90138,-0.08581496,1.228163,-0.02630526,39.07423,191.3485,358.3356,0.1109186,1.253958,-0.07094514,36.83202,203.0871,3.757197
92,-0.01833199,0.2967461,-0.2970956,0,0.4221447,0,-0.04489196,1.075059,-0.632576,299.5364,185.5603,183.8933,-0.1137034,1.061448,-0.5588663,351.7071,22.59777,77.63647,0.03469487,1.075465,-0.5649177,351.4133,358.7897,289.6721,-0.2996746,1.402352,-0.2500247,36.40783,58.44688,2.531289,0.2927518,1.433304,-0.2701935,50.478,351.115,4.531294,-0.3850228,1.199879,-0.3312889,29.98724,53.91187,3.7686,0.3207508,1.264189,-0.4298393,43.73201,346.6133,357.621,-0.09510367,1.716274,0.004829586,354.1016,187.1168,344.3073,0.199974,1.732308,-0.06140698,344.1698,211.2957,23.19728,-0.1559141,1.521068,-0.3168914,300.8969,195.6336,355.7668,0.0310907,1.557734,-0.3555101,298.882,188.7991,18.63859,-0.08160865,1.247751,-0.01388896,48.76568,192.0031,358.6645,0.1135921,1.274344,-0.06440277,46.66319,202.79,5.07909
93,-0.01895259,0.2775018,-0.2905227,0,359.732,0,-0.04353063,1.01863,-0.5961623,308.7216,191.4323,179.0415,-0.1102408,1.011253,-0.5196248,344.8674,23.60104,77.49931,0.03733046,1.029921,-0.5309988,345.8189,356.6596,292.0766,-0.3033737,1.36399,-0.2482499,31.75684,57.87144,356.0406,0.3003888,1.415663,-0.2655557,44.28944,347.2712,1.863883,-0.388227,1.151721,-0.2994886,24.96337,54.37084,358.0962,0.3242214,1.230144,-0.4065703,37.43034,343.5657,355.8293,-0.1079453,1.723336,-0.05563109,4.833604,186.6512,342.7892,0.1633916,1.746639,-0.1258588,353.9839,213.0512,22.29929,-0.1619283,1.484895,-0.3481019,308.8258,195.4385,356.1158,0.02116999,1.519388,-0.3971972,307.3838,193.7811,11.10855,-0.07818899,1.266813,-0.005373865,58.27042,192.2767,358.7637,0.1152024,1.294335,-0.06198289,56.93356,202.5135,5.743585
94,-0.01944675,0.2586024,-0.284288,0,359.1742,0,-0.04296301,0.9670842,-0.5575447,317.6544,196.3654,176.0131,-0.1069684,0.9661287,-0.4782974,337.6955,25.25039,76.75077,0.03924713,0.9890025,-0.4970846,340.4584,353.7119,295.7266,-0.3075103,1.330354,-0.2474777,26.64262,57.28409,349.261,0.3115036,1.402531,-0.2657602,37.60309,344.4762,359.7337,-0.3897505,1.111743,-0.2656304,19.55851,54.79924,352.0076,0.3277467,1.202002,-0.3857388,30.65928,341.3499,354.3707,-0.1198062,1.719491,-0.1128755,15.64008,188.1129,343.3529,0.1346717,1.744499,-0.1905544,4.514474,212.1726,21.30285,-0.1654522,1.445468,-0.3739043,316.0812,195.187,356.3406,0.01123841,1.475402,-0.4310658,315.4377,195.7822,8.042443,-0.07626796,1.284231,-0.002309293,67.1207,192.4723,359.0569,0.1153436,1.312225,-0.06446728,66.6376,203.4364,6.96783
95,-0.0201084,0.2357611,-0.2777239,0,359.0323,0,-0.04250814,0.9088356,-0.5070387,328.3239,201.0645,174.6794,-0.1029308,0.9168534,-0.4252567,328.5614,28.23624,74.52899,0.04100399,0.9426843,-0.454764,333.981,349.68,301.4045,-0.3131765,1.293568,-0.2477009,19.9295,56.88605,340.9751,0.3267655,1.385741,-0.2715508,29.04964,341.6572,357.7037,-0.3894814,1.073424,-0.2232481,12.57862,55.57882,344.3228,0.3311783,1.170236,-0.3632497,22.02992,339.0219,352.9601,-0.1324675,1.703213,-0.1808821,28.04487,190.4813,345.4816,0.1073215,1.725626,-0.2660212,17.45265,209.6627,19.59628,-0.1687436,1.393756,-0.4004915,324.3971,194.8466,356.8109,-8.828938E-06,1.417995,-0.4643584,324.3468,196.5262,6.998929,-0.07550581,1.304225,-0.006378502,77.53422,193.2923,359.9826,0.1139027,1.331453,-0.07526466,77.68254,208.4717,11.88198
96,-0.02091767,0.2148213,-0.2732568,0,0.2821892,0,-0.0430043,0.8586574,-0.4561585,337.8972,204.3266,175.6052,-0.1001562,0.8767114,-0.3734538,319.8667,32.87217,70.1209,0.04133811,0.9018269,-0.4135002,327.5942,345.8776,307.438,-0.3180942,1.264411,-0.2497612,13.35926,57.27483,333.0883,0.3415739,1.364759,-0.2816841,20.69883,339.1406,356.255,-0.3870387,1.050291,-0.1843176,5.923601,57.02346,336.7637,0.3329825,1.139346,-0.3448178,13.62822,336.8116,351.9615,-0.1395112,1.680682,-0.2442458,38.2329,191.7677,347.2273,0.09040987,1.696249,-0.3318285,29.27885,206.3419,17.70856,-0.1718459,1.344872,-0.4217108,331.8146,194.3167,358.1128,-0.009175759,1.36373,-0.489968,331.6348,196.0756,7.820444,-0.07569228,1.321766,-0.0189023,86.72279,206.4334,12.9871,0.1118635,1.34546,-0.09389347,86.14512,246.1006,49.04336
97,-0.02184445,0.1930728,-0.2704626,0,3.038972,0,-0.04190109,0.8112155,-0.3970388,347.6667,206.9054,178.0781,-0.09628526,0.841077,-0.315694,310.6789,40.4542,62.1483,0.04256704,0.8623778,-0.3659083,320.1272,341.5615,314.7299,-0.3237318,1.235937,-0.2553732,6.080026,58.6737,324.4566,0.3536839,1.339365,-0.2956143,11.7576,336.6969,356.1671,-0.3823951,1.036855,-0.1467049,358.7028,59.54612,328.2122,0.3333323,1.108043,-0.3263772,4.688594,334.4411,352.2391,-0.1464426,1.649649,-0.3156201,49.26497,197.158,351.6943,0.07606328,1.656645,-0.4006858,42.23284,202.8249,15.97006,-0.1741034,1.291114,-0.4420938,340.1618,194.7287,359.1878,-0.0175427,1.304601,-0.5138095,339.226,195.0476,9.206425,-0.07746086,1.338637,-0.04154919,83.18399,358.3507,164.8884,0.1084216,1.356043,-0.1222152,81.90245,349.3471,151.7557
98,-0.02225257,0.1719462,-0.2690123,0,6.34967,0,-0.03615776,0.7735236,-0.3366352,356.4909,208.5292,181.0173,-0.08919881,0.8144301,-0.2590906,302.6047,51.43728,50.36016,0.04735598,0.8307409,-0.3168997,312.29,336.7339,322.7216,-0.3294204,1.207754,-0.26238,359.061,61.35025,316.1946,0.3596191,1.315645,-0.3147454,3.45568,334.9762,358.2996,-0.3749061,1.03071,-0.1158537,351.895,63.29563,319.76,0.3337988,1.082844,-0.3120535,356.4795,332.4685,354.6963,-0.1569796,1.611278,-0.3873578,59.56263,216.3402,8.168929,0.06055783,1.61022,-0.4676387,55.84082,200.9916,15.77477,-0.1740979,1.237116,-0.4581928,348.9977,196.9911,359.3494,-0.02365736,1.243789,-0.5319086,347.2621,194.0856,9.970359,-0.08123063,1.350156,-0.07007955,73.98571,4.176573,171.0742,0.1033234,1.360441,-0.1549104,72.95648,1.6591,163.749
99,-0.02201296,0.1463194,-0.2681041,0,12.28872,0,-0.02493924,0.7410908,-0.267403,5.604678,209.6208,184.3723,-0.07796915,0.7930723,-0.1965357,295.6671,70.04641,30.45633,0.0565417,0.8031091,-0.2602636,303.1033,329.0772,333.5838,-0.3353348,1.17168,-0.2706177,351.9339,65.86848,306.4446,0.360321,1.286977,-0.3425566,354.7366,333.6244,2.87233,-0.3642945,1.027524,-0.08823338,345.2166,69.0893,309.5239,0.3353925,1.057861,-0.3006672,347.9919,330.5172,359.7349,-0.1730023,1.554603,-0.468903,64.83318,256.7367,46.42351,0.04182685,1.544445,-0.5434002,72.0041,201.255,17.77354,-0.1725643,1.173413,-0.4704266,359.8083,200.3797,359.8586,-0.0280077,1.169455,-0.5439216,357.4938,193.165,10.25092,-0.08698306,1.354637,-0.10729,63.93179,6.438189,173.8656,0.09635551,1.356165,-0.1953064,62.54877,5.808886,167.682
100,-0.02112025,0.1189661,-0.2672313,0,33.39591,0,-0.01042515,0.7199809,-0.2001071,13.68076,209.9432,187.3127,-0.06482963,0.780916,-0.1376719,292.7028,95.33411,3.655593,0.06835349,0.7848007,-0.2047712,294.0172,316.1035,348.7755,-0.3395022,1.131568,-0.2772956,346.4818,71.90846,295.7781,0.3556508,1.252464,-0.3765626,346.4946,332.8934,9.154603,-0.3518341,1.027238,-0.06789964,340.491,76.47994,298.1942,0.3382564,1.033622,-0.2948551,340.1612,328.9153,6.690128,-0.1923832,1.482882,-0.5468702,59.3479,297.0168,86.22382,0.02421546,1.461424,-0.6165258,87.98783,241.7921,60.01623,-0.170489,1.109023,-0.4757521,11.17674,204.0405,1.349452,-0.02966943,1.090783,-0.5443056,9.050914,192.3351,10.27976,-0.09330955,1.350134,-0.1472054,54.33869,7.87029,175.6494,0.0890944,1.342171,-0.2368024,51.87704,7.477381,169.1921
101,-0.01961386,0.09073766,-0.2657979,0,320.4147,0,0.005246378,0.7098743,-0.1389385,20.61161,209.7247,189.5731,-0.05145514,0.777358,-0.08570167,294.0894,119.6627,337.8055,0.08107187,0.775758,-0.1541793,287.1783,291.1762,14.49754,-0.3419819,1.089128,-0.2808572,343.1689,78.62959,284.5279,0.3480794,1.211148,-0.4094722,338.7842,332.1942,16.17107,-0.3393635,1.028035,-0.05470607,338.1779,84.45389,286.3145,0.3419574,1.0092,-0.2909394,332.9947,327.1711,14.61779,-0.2112165,1.394264,-0.6178076,47.08175,320.0019,110.5359,0.01007487,1.361147,-0.6819438,74.75497,11.14839,190.5972,-0.1676956,1.044599,-0.4723826,23.0738,207.7651,4.398652,-0.02874599,1.012832,-0.5313973,21.85999,191.5381,10.29187,-0.0995592,1.337917,-0.1871522,44.90255,8.860352,176.7672,0.08224691,1.320445,-0.2766145,41.06112,8.177706,169.7704
102,-0.01728211,0.05972668,-0.2630555,0,350.2567,0,0.02139932,0.7086875,-0.08126993,27.02493,209.0811,191.2617,-0.03836488,0.7808663,-0.03821419,298.6265,138.3611,317.5217,0.09408062,0.7741891,-0.1065424,285.847,249.4073,55.59758,-0.3425661,1.041592,-0.2813399,341.8463,85.59471,272.0704,0.3429233,1.15719,-0.4389018,330.531,330.888,23.69094,-0.3272961,1.028556,-0.04792941,338.181,92.46454,273.4363,0.3481759,0.9801797,-0.2855712,325.443,324.5838,23.42873,-0.2254714,1.279505,-0.6820606,31.83886,332.2004,126.1758,0.001133256,1.234719,-0.7379023,57.00956,15.68278,195.1106,-0.1632329,0.9770412,-0.458566,36.33297,212.0574,9.951513,-0.02525805,0.9347096,-0.5038242,36.89226,190.6327,10.44148,-0.105876,1.31763,-0.2289067,34.70808,9.289884,177.301,0.07579663,1.290264,-0.3161328,29.39153,8.27033,169.8571
103,-0.01502301,0.02913331,-0.2592644,0,355.5804,0,0.03504961,0.7136202,-0.03339712,32.37528,208.2998,192.2947,-0.02793756,0.7884224,-0.0001989901,304.1985,150.1797,304.3053,0.104899,0.7775687,-0.06721972,291.235,219.8332,83.19804,-0.3415919,0.993158,-0.278386,342.1167,91.26166,260.1798,0.3406247,1.100569,-0.4564074,322.982,328.2609,31.22513,-0.3182184,1.025829,-0.0475834,339.8636,98.74273,261.4579,0.3549084,0.9521531,-0.275744,318.7132,320.5031,32.52067,-0.2351732,1.152533,-0.7278045,17.72173,338.1183,136.5503,-0.003452108,1.099007,-0.7731507,40.32227,16.83472,195.1237,-0.158132,0.9161434,-0.4388537,49.30315,218.1312,18.00341,-0.02017476,0.8684796,-0.4697168,52.0648,190.1405,10.55706,-0.1118079,1.290983,-0.2674383,25.24059,9.501772,177.5968,0.07037925,1.255021,-0.3503648,18.70743,8.078388,169.8743
104,-0.01362315,-0.003156914,-0.2552256,0,357.9007,0,0.04575865,0.7223157,0.008257747,37.23433,207.5417,193.0275,-0.02056687,0.7982738,0.03120756,310.3514,158.4453,294.7602,0.1131166,0.783577,-0.03335164,299.247,204.4577,95.3573,-0.3394471,0.9401634,-0.272343,343.1296,95.60165,248.2662,0.3441695,1.039107,-0.4634594,315.6923,323.0096,39.95935,-0.3127404,1.017662,-0.05287923,342.3724,103.3333,249.6899,0.3631176,0.9238386,-0.2604209,312.4874,313.4396,43.23463,-0.2457283,1.010262,-0.754833,5.126561,341.4681,144.7148,-0.007799741,0.9525352,-0.7892212,24.21508,16.37461,193.2758,-0.1533909,0.8586836,-0.4174821,62.074,230.4612,31.89008,-0.01446372,0.8098919,-0.4355223,67.57724,191.1848,11.36199,-0.1180199,1.256405,-0.30523,16.34914,9.938556,177.863,0.06533659,1.213142,-0.381852,9.017567,7.793114,170.0283
